condition_name,section,content,source_url,source_path
Type 2 diabetes,living_with,"Advice on diet, managing your weight, looking after your feet and keeping active",https://www2.hse.ie/conditions/type-2-diabetes/#living-with-type-2-diabetes,/conditions/type-2-diabetes/
Type 2 diabetes,courses_and_support,Courses and support to help you manage type 2 diabetes or pre-diabetes,https://www2.hse.ie/conditions/type-2-diabetes/#courses-and-support,/conditions/type-2-diabetes/
Type 2 diabetes,my_diabetes_emails,Sign up for HSE My Diabetes emails for expert advice from our dietitian,https://www2.hse.ie/conditions/type-2-diabetes/#my-diabetes-emails,/conditions/type-2-diabetes/
Underactive thyroid (hypothyroidism),when_to_see_your_gp,"Symptoms of an underactive thyroid are often like those of other conditions. They usually develop slowly, so you may not notice them for years.

Talk to your GP and ask to be tested for an underactive thyroid if you have symptoms including:

- tiredness
- weight gain
- depression
- feeling the cold more than usual
- dry skin and hair
- muscle aches

The only accurate way of finding out if you have a thyroid problem is to have a thyroid function test. This is where a sample of blood is tested to measure your hormone levels.

Find out more about the symptoms of an underactive thyroid",https://www2.hse.ie/conditions/underactive-thyroid-hypothyroidism/#when-to-see-your-gp,/conditions/underactive-thyroid-hypothyroidism/
Underactive thyroid (hypothyroidism),whos_affected,"Both men and women can have an underactive thyroid, but it's more common in women. Children can also develop an underactive thyroid and some babies are born with it.

Babies in Ireland have a heel prick test between 3 and 5 days old that screens for congenital hypothyroidism.",https://www2.hse.ie/conditions/underactive-thyroid-hypothyroidism/#whos-affected,/conditions/underactive-thyroid-hypothyroidism/
Underactive thyroid (hypothyroidism),treating_an_underactive_thyroid,"Treatment for an underactive thyroid involves taking daily hormone replacement tablets.

Levothyroxine tablets raise your thyroxine levels.

You'll have regular blood tests until the correct dose of levothyroxine is reached. This can take a little while to get right. When you're taking the correct dose, you'll have a blood test once a year to check your hormone levels.

You'll usually need treatment for the rest of your life. But with proper treatment, you can lead a normal, healthy life.

If an underactive thyroid is not treated, it can lead to complications.

These can include:

- heart disease
- goitre (an enlarged thyroid gland)
- pregnancy problems
- myxoedema coma (a very rare but life-threatening condition)

Find out more about treatment for an underactive thyroid gland",https://www2.hse.ie/conditions/underactive-thyroid-hypothyroidism/#treating-an-underactive-thyroid,/conditions/underactive-thyroid-hypothyroidism/
Underactive thyroid (hypothyroidism),the_thyroid_gland,"The thyroid gland is a small butterfly-shaped gland in the neck, just in front of the windpipe (trachea).

One of its main functions is to produce hormones that help regulate the body's metabolism. These hormones are called triiodothyronine (T3) and thyroxine (T4).

Many of the body's functions slow down when the thyroid does not produce enough of these hormones.",https://www2.hse.ie/conditions/underactive-thyroid-hypothyroidism/#the-thyroid-gland,/conditions/underactive-thyroid-hypothyroidism/
Unintentional weight loss,stress,"It's normal to lose weight after the stress of changing jobs, divorce, redundancy or bereavement .

Your weight often returns to normal when you start to feel better. You may need time to grieve or get used to the change. You can get counselling and support to help with this.",https://www2.hse.ie/conditions/unintentional-weight-loss/#stress,/conditions/unintentional-weight-loss/
Unintentional weight loss,eating_disorder,"A big weight loss can be the result of an eating disorder , such as anorexia or bulimia .

If you think you have an eating disorder, talk to someone you trust and think about contacting your GP.

Bodywhys provides information and support about eating disorders.",https://www2.hse.ie/conditions/unintentional-weight-loss/#eating-disorder,/conditions/unintentional-weight-loss/
Unintentional weight loss,when_weight_loss_is_a_concern,"Your body weight can change often. But the continued, unintentional loss of more than 5% of your weight over 6 to 12 months is often a cause for concern.

Losing this much weight can be a sign of malnutrition. This is where a person's diet does not have the right amount of nutrients.

Contact your GP if you have other symptoms, such as:

- tiredness
- loss of appetite
- a change in your toilet habits
- an increase in illnesses or infections",https://www2.hse.ie/conditions/unintentional-weight-loss/#when-weight-loss-is-a-concern,/conditions/unintentional-weight-loss/
Unintentional weight loss,causes,"Unintentional weight loss does not always have an underlying cause, such as a stressful event or eating disorder.

But other common causes include:

- depression
- hyperthyroidism (an overactive thyroid gland) or over-treating an underactive thyroid
- cancer

Less common causes of unexpected weight loss
Less often, unexpected weight loss may be the result of:
- the side effects of certain medications
- drug misuse or alcohol misuse
- heart, kidney, lung or liver disease
- a problem with the glands that secrete hormones – such as Addison's disease or undiagnosed diabetes
- a long-term inflammatory condition, such as rheumatoid arthritis or lupus
- dental problems – such as losing teeth, having new orthodontics (such as braces) or mouth ulcers
- a condition that causes dysphagia (swallowing problems)
- a problem with the gut, such as a stomach ulcer, Crohn's disease, ulcerative colitis or coeliac disease
- a bacterial, viral or parasitic infection, such as tuberculosis (TB), HIV and AIDS, or persistent gastroenteritis
- dementia, people with dementia may be unable to tell you their eating needs

Less often, unexpected weight loss may be the result of:

- the side effects of certain medications
- drug misuse or alcohol misuse
- heart, kidney, lung or liver disease
- a problem with the glands that secrete hormones – such as Addison's disease or undiagnosed diabetes
- a long-term inflammatory condition, such as rheumatoid arthritis or lupus
- dental problems – such as losing teeth, having new orthodontics (such as braces) or mouth ulcers
- a condition that causes dysphagia (swallowing problems)
- a problem with the gut, such as a stomach ulcer, Crohn's disease, ulcerative colitis or coeliac disease
- a bacterial, viral or parasitic infection, such as tuberculosis (TB), HIV and AIDS, or persistent gastroenteritis
- dementia, people with dementia may be unable to tell you their eating needs",https://www2.hse.ie/conditions/unintentional-weight-loss/#causes-of-unexpected-weight-loss,/conditions/unintentional-weight-loss/
Urinary catheter,when_urinary_catheters_are_used,"Your doctor or nurse may insert a urinary catheter:

- if you have problems peeing
- during some tests and procedures

They will only use a urinary catheter if you really need one. They will take it out as soon as it is no longer needed.

The length of time a catheter stays in depends on why you need it. If you have a urinary catheter, ask why you have it and how long it will stay in.

Problems peeing
You may need a catheter to drain pee if you have:
- a blockage in the tube that carries pee out of the bladder (urethra) - for example, because of scarring or prostate enlargement
- bladder weakness or nerve damage that affects your ability to pee
- urinary incontinence and other types of treatment have not worked

You may need a catheter to drain pee if you have:

- a blockage in the tube that carries pee out of the bladder (urethra) - for example, because of scarring or prostate enlargement
- bladder weakness or nerve damage that affects your ability to pee
- urinary incontinence and other types of treatment have not worked

During tests and procedures
You may need a urinary catheter:
- during childbirth if you have an epidural anaesthetic
- before, during or after some types of surgery
- to put medicine into your bladder - for example, during some types of chemotherapy for bladder cancer

You may need a urinary catheter:

- during childbirth if you have an epidural anaesthetic
- before, during or after some types of surgery
- to put medicine into your bladder - for example, during some types of chemotherapy for bladder cancer",https://www2.hse.ie/conditions/urinary-catheter/#when-urinary-catheters-are-used,/conditions/urinary-catheter/
Urinary catheter,types_of_urinary_catheter,"The 2 main types of urinary catheter are intermittent and indwelling catheters.

Types of urinary catheter

Intermittent catheters
Intermittent catheters are temporary. You insert them into the bladder and remove them as soon as the bladder is empty.

Intermittent catheters are temporary. You insert them into the bladder and remove them as soon as the bladder is empty.

Indwelling catheters
Indwelling catheters stay in place for many days or weeks. They are held in place by an inflated balloon in the bladder.
This type of catheter is more likely to cause problems such as infections.

Indwelling catheters stay in place for many days or weeks. They are held in place by an inflated balloon in the bladder.

This type of catheter is more likely to cause problems such as infections.",https://www2.hse.ie/conditions/urinary-catheter/#types-of-urinary-catheter,/conditions/urinary-catheter/
Urinary catheter,looking_after_your_catheter,"If you need a long-term urinary catheter, your hospital team will explain:

- how to look after it and reduce the risk of complications
- where to get new catheter supplies
- how to spot signs of potential problems
- when to get medical advice for a problem

You can live well with a urinary catheter and continue to do everyday things. For example, driving, exercising, swimming and having sex.

You can put the catheter and bag under clothes.

Living with a urinary catheter",https://www2.hse.ie/conditions/urinary-catheter/#looking-after-your-catheter,/conditions/urinary-catheter/
Urinary catheter,risks_and_potential_problems,"The main problems caused by urinary catheters are infections in the:

- urethra
- bladder
- kidneys - these are less common

These types of infection are urinary tract infections (UTIs). Treatment is usually antibiotics.

You can get a UTI from any type of catheter use. But the longer a catheter is used, the greater your risk of infection.

To reduce the risk of infection, catheters need to be inserted correctly and well maintained.

Catheters can sometimes lead to other problems. For example, bladder spasms, leakages, blockages and damage to the urethra.

Risks of having a urinary catheter",https://www2.hse.ie/conditions/urinary-catheter/#risks-and-potential-problems,/conditions/urinary-catheter/
Urinary catheter,bladder_retraining,"After having a long-term catheter removed, your bladder may not work normally straight away. Your doctor may offer bladder exercises to help.

A nurse, continence advisor or physiotherapist will work with you on a plan.

They may show you techniques to:

- increase the time between peeing and the amount of pee your bladder can hold
- reduce leaks and feelings that you urgently need to pee
- strengthen or relax your pelvic floor muscles

They may also recommend you avoid food and drinks that can irritate your bladder. For example, drinks that contain caffeine, such as coffee.

Your plan will help you gradually improve bladder problems. But it may take several months to reach your final goal.",https://www2.hse.ie/conditions/urinary-catheter/#bladder-retraining,/conditions/urinary-catheter/
Urinary incontinence in pregnancy,bladder_control_and_pelvic_floor_muscles,"Going to the bathroom a lot can be annoying. But it is important for you and your baby that you drink plenty of fluids every day.

When you are pregnant you should drink lots of water to stay hydrated. Your pee should be a pale yellow. You may be not drinking enough water if your pee is dark or foul smelling.

Drinks with caffeine in them can also irritate your bladder, making you pee more. Drinking or eating high levels of caffeine during pregnancy is not safe for your baby.

Caffeine during pregnancy",https://www2.hse.ie/conditions/urinary-incontinence-pregnancy/#bladder-control-and-pelvic-floor-muscles,/conditions/urinary-incontinence-pregnancy/
Urinary incontinence in pregnancy,pelvic_floor_exercises,"If your pelvic floor muscles are weak, you may have problems with bladder or bowel control and supporting your pelvic organs.

Pelvic floor exercises help strengthen your pelvic floor muscles. Muscles that are healthy and fit before the baby is born can reduce the likelihood of urinary incontinence after childbirth.

How to do pelvic floor exercises",https://www2.hse.ie/conditions/urinary-incontinence-pregnancy/#pelvic-floor-exercises,/conditions/urinary-incontinence-pregnancy/
Urinary incontinence in pregnancy,when_to_get_medical_help,"If leaking pee is a problem for you, your GP or midwife can refer you to a physiotherapist who specialises in women's health.

A specialist physiotherapist can create a treatment programme for you.",https://www2.hse.ie/conditions/urinary-incontinence-pregnancy/#when-to-get-medical-help,/conditions/urinary-incontinence-pregnancy/
Urinary incontinence,types_of_urinary_incontinence,"There are many types of urinary incontinence, including:

- stress incontinence - urine leaks out when physical pressure is placed on your bladder (for example, when you cough or laugh)
- urge incontinence - urine leaks out when you feel a sudden, intense urge to pee, or soon afterwards
- overflow incontinence - you're unable to fully empty your bladder, causing urine to spill out
- continuous incontinence - your bladder cannot store any urine at all, causing you to leak all the time

It's also possible to have a mix of stress incontinence and urge incontinence.

Symptoms of urinary incontinence

When to seek medical advice",https://www2.hse.ie/conditions/urinary-incontinence/#types-of-urinary-incontinence,/conditions/urinary-incontinence/
Urinary tract infections (UTIs),symptoms,"Symptoms of a UTI include:

- needing to pee suddenly or more often than usual
- pain or a burning sensation when peeing
- smelly or cloudy pee
- blood in your pee
- pain in your lower tummy
- feeling tired and unwell
- changes in behaviour in older people - such as severe confusion or agitation

UTI symptoms may be difficult to spot in people with dementia.

Pain when you pee can also be a symptom of a sexually transmitted infection (STI).

What if I think I have an STI - sexualwellbeing.ie

Symptoms of a UTI in children
Children with UTIs may also:
- appear generally unwell
- wet the bed or wet themselves
- hold in their pee because it stings
Babies may be irritable, not feed properly and have a high temperature (fever) .

Children with UTIs may also:

- appear generally unwell
- wet the bed or wet themselves
- hold in their pee because it stings

Babies may be irritable, not feed properly and have a high temperature (fever) .",https://www2.hse.ie/conditions/urinary-tract-infections-uti/#symptoms-of-a-uti,/conditions/urinary-tract-infections-uti/
Urinary tract infections (UTIs),causes,"UTIs are usually caused by bacteria from poo entering the urinary tract. The bacteria enter through the tube that carries pee out of the body (urethra).

Women have a shorter urethra than men. This means bacteria are more likely to reach the bladder or kidneys and cause an infection.

Causes of UTIs include:

- pregnancy
- conditions that block the urinary tract - such as kidney stones
- conditions that make it difficult to fully empty the bladder - for example, an enlarged prostate gland in men or constipation in children
- urinary catheters - a tube in your bladder used to drain urine)
- having a weakened immune system - for example, from chemotherapy, HIV or type 2 diabetes",https://www2.hse.ie/conditions/urinary-tract-infections-uti/#causes-of-utis,/conditions/urinary-tract-infections-uti/
Urinary tract infections (UTIs),diagnosing_a_uti,"Your GP will ask you about your symptoms.

You may need to give a sample of your pee to test. The test helps to rule out other conditions that might cause your symptoms.

Men are sometimes offered a painless swab test to check for other conditions. This is where a cotton bud is wiped on the tip of the penis and sent for testing. It does not hurt but it may feel uncomfortable.",https://www2.hse.ie/conditions/urinary-tract-infections-uti/#diagnosing-a-uti,/conditions/urinary-tract-infections-uti/
Urinary tract infections (UTIs),treating_utis,"Your GP may prescribe antibiotics to treat a UTI.

Symptoms usually start to clear up within 5 days in adults and 2 days in children. But it's important to finish the whole course of antibiotics, even if you start to feel better.

If you have a severe UTI, your GP may refer you to hospital for treatment and tests. You may need to stay for a few days. Hospital treatment is more likely for men and children with a UTI.

Treating recurring UTIs
If your UTI comes back any time after treatment, your GP may prescribe a longer course of antibiotics.
If you keep getting UTIs and regularly need treatment, your GP may give you a repeat prescription for antibiotics.

If your UTI comes back any time after treatment, your GP may prescribe a longer course of antibiotics.

If you keep getting UTIs and regularly need treatment, your GP may give you a repeat prescription for antibiotics.

Things you can do yourself
Mild UTIs often pass within a few days.
To help ease pain while your symptoms clear up:
- take paracetamol - you can give children liquid paracetamol
- place a hot water bottle on your tummy, back or between your thighs
- rest and drink plenty of fluids - this helps your body to flush out the bacteria
It may also help to avoid having sex until you feel better. You cannot pass a UTI on to your partner but sex may be uncomfortable.
If you have a kidney infection, do not take non-steroidal anti-inflammatory drugs (NSAIDs) without talking to your GP. For example, ibuprofen or aspirin.
Kidney infection

Mild UTIs often pass within a few days.

To help ease pain while your symptoms clear up:

- take paracetamol - you can give children liquid paracetamol
- place a hot water bottle on your tummy, back or between your thighs
- rest and drink plenty of fluids - this helps your body to flush out the bacteria

It may also help to avoid having sex until you feel better. You cannot pass a UTI on to your partner but sex may be uncomfortable.

If you have a kidney infection, do not take non-steroidal anti-inflammatory drugs (NSAIDs) without talking to your GP. For example, ibuprofen or aspirin.

Kidney infection",https://www2.hse.ie/conditions/urinary-tract-infections-uti/#treating-utis,/conditions/urinary-tract-infections-uti/
Urinary tract infections (UTIs),prevention,There are some things you can do to try to prevent a UTI.,https://www2.hse.ie/conditions/urinary-tract-infections-uti/#preventing-utis,/conditions/urinary-tract-infections-uti/
Urine infections (UTIs) in pregnancy,symptoms,"Infection in the bladder (sometimes called 'cystitis')
Symptoms include:
- pain on passing urine (peeing)
- burning feeling when you pass urine
- passing urine more often
- blood in your urine
- smelly urine
- high temperature

Symptoms include:

- pain on passing urine (peeing)
- burning feeling when you pass urine
- passing urine more often
- blood in your urine
- smelly urine
- high temperature

Infection in the kidney (sometimes called 'pyelonephritis')
Symptoms include:
- high temperature
- pain in your lower back or side
- nausea and vomiting
- blood in your urine

Symptoms include:

- high temperature
- pain in your lower back or side
- nausea and vomiting
- blood in your urine

No symptoms (sometimes called 'asymptomatic bacteriuria')
Sometimes, urine infections do not cause any symptoms when you are pregnant. This is one of the reasons that your urine is tested regularly during your antenatal care .
If you have a urine infection with no symptoms, it will be found in one of your urine tests.

Sometimes, urine infections do not cause any symptoms when you are pregnant. This is one of the reasons that your urine is tested regularly during your antenatal care .

If you have a urine infection with no symptoms, it will be found in one of your urine tests.",https://www2.hse.ie/conditions/urine-infections-pregnancy/#symptoms-of-urine-infections-in-pregnancy,/conditions/urine-infections-pregnancy/
Urine infections (UTIs) in pregnancy,risks_of_urine_infections_in_pregnancy,"If your urine infection isn't treated, it can make you feel very unwell. You may even need to go to hospital for treatment.

Untreated urine infections may also affect your pregnancy. They can cause early labour or affect the growth of your baby in the womb.",https://www2.hse.ie/conditions/urine-infections-pregnancy/#risks-of-urine-infections-in-pregnancy,/conditions/urine-infections-pregnancy/
Urine infections (UTIs) in pregnancy,causes,"Women are more likely to get urine infections than men. In women, the tube (urethra) that carries urine out of the bladder is shorter than in men. So it's easier for germs to get into a woman’s bladder than a man’s bladder.

Pregnant women are also more prone to getting urine infections due to:

- hormonal changes
- the pressure of your baby and womb on your bladder, which may prevent it from emptying properly when you pee

You can reduce your chances of getting a urine infection in pregnancy by:

- wiping yourself from front to back after going to the toilet or when you are washing your genital area
- emptying your bladder before and after sex
- going to the toilet as soon as you feel the urge to pee",https://www2.hse.ie/conditions/urine-infections-pregnancy/#causes-of-urine-infections,/conditions/urine-infections-pregnancy/
Urine infections (UTIs) in pregnancy,treating_urine_infections_in_pregnancy,"Antibiotics
Always make sure your GP knows that you are pregnant. This is so they can prescribe an antibiotic that's safe for you and your baby. It's important to complete the course as directed.

Always make sure your GP knows that you are pregnant. This is so they can prescribe an antibiotic that's safe for you and your baby. It's important to complete the course as directed.",https://www2.hse.ie/conditions/urine-infections-pregnancy/#treating-urine-infections-in-pregnancy,/conditions/urine-infections-pregnancy/
Vaginal discharge in pregnancy,types_of_vaginal_discharge,"Normal vaginal discharge
Don't worry about your vaginal discharge if it:
- is clear or white in colour
- has a mild smell (but doesn’t have a strong or unpleasant smell)
- is sticky or slippery and wet

Don't worry about your vaginal discharge if it:

- is clear or white in colour
- has a mild smell (but doesn’t have a strong or unpleasant smell)
- is sticky or slippery and wet

Vaginal discharge in the 3rd trimester
Towards the end of your pregnancy, your vaginal discharge may increase again. This is normal but doesn't happen to everyone.
By the last few days of your pregnancy, it may have a thicker, more mucous or gel-like consistency.

Towards the end of your pregnancy, your vaginal discharge may increase again. This is normal but doesn't happen to everyone.

By the last few days of your pregnancy, it may have a thicker, more mucous or gel-like consistency.

A 'show' as your body prepares for birth
Many pregnant women experience a 'show' in the last few days of their pregnancy. This is where you notice you have some vaginal discharge. It's generally thick and streaked with a pink jelly-like material.
This happens when the mucus that has been present at the neck of your womb (cervix) comes away. This is a sign that your body is preparing for the birth. Some women have several shows before they go into labour.

Many pregnant women experience a 'show' in the last few days of their pregnancy. This is where you notice you have some vaginal discharge. It's generally thick and streaked with a pink jelly-like material.

This happens when the mucus that has been present at the neck of your womb (cervix) comes away. This is a sign that your body is preparing for the birth. Some women have several shows before they go into labour.",https://www2.hse.ie/conditions/vaginal-discharge-pregnancy/#types-of-vaginal-discharge,/conditions/vaginal-discharge-pregnancy/
Vaginal discharge in pregnancy,when_to_get_medical_help,"Go to see your GP, midwife or obstetrician if you have any of the following:

Bleeding from your vagina
Get medical advice immediately. In early pregnancy, this could be a sign of miscarriage or ectopic pregnancy . In later pregnancy, this could be a sign of a problem with your placenta

Get medical advice immediately. In early pregnancy, this could be a sign of miscarriage or ectopic pregnancy . In later pregnancy, this could be a sign of a problem with your placenta

Unpleasant or unusual smell from vaginal discharge
This could be a sign of an infection like bacterial vaginosis.

This could be a sign of an infection like bacterial vaginosis.

Colour of discharge changes to green or brown
Get medical advice - within the next day. This could be a sign of infection like bacterial vaginosis or an STI (sexually transmitted infection).

Get medical advice - within the next day. This could be a sign of infection like bacterial vaginosis or an STI (sexually transmitted infection).

Itching around vagina or feeling uncomfortable
Mention this at your next appointment or sooner if you can't wait that long. This could be a sign of thrush.

Mention this at your next appointment or sooner if you can't wait that long. This could be a sign of thrush.

Pain on passing urine or blood in the urine
Get medical advice as soon as possible. This could be a sign of a urine infection.

Get medical advice as soon as possible. This could be a sign of a urine infection.",https://www2.hse.ie/conditions/vaginal-discharge-pregnancy/#when-to-get-medical-help,/conditions/vaginal-discharge-pregnancy/
Vaginal dryness,symptoms,"You may have vaginal dryness if you:

- feel sore or itchy in and around your vagina
- feel pain or discomfort during sex
- need to pee more often than usual
- keep getting urinary tract infections (UTIs)

These things may make you not want to have sex.",https://www2.hse.ie/conditions/vaginal-dryness/#symptoms-of-vaginal-dryness,/conditions/vaginal-dryness/
Vaginal dryness,causes,"Vaginal dryness is often caused by things that change your hormone levels, including:

- menopause
- breastfeeding
- taking contraceptive pills or antidepressants
- having your womb removed (a hysterectomy)
- cancer treatments, such as chemotherapy

The change in hormone levels can affect how much vaginal discharge or fluid you have.

You can also have vaginal dryness if you:

- are not aroused during sex
- use perfumed soaps, washes or douches (to wash out the vagina) in and around your vagina
- have an underlying condition, such as diabetes or Sjögren's syndrome (a condition where the glands that produce fluid stop working properly)",https://www2.hse.ie/conditions/vaginal-dryness/#causes-of-vaginal-dryness,/conditions/vaginal-dryness/
Vaginal dryness,how_to_treat_vaginal_dryness_yourself,"You can treat vaginal dryness using lubricants and moisturisers you can buy from a pharmacy. You do not need a prescription.

Ask your pharmacist to talk privately if it makes you feel more comfortable.",https://www2.hse.ie/conditions/vaginal-dryness/#how-to-treat-vaginal-dryness-yourself,/conditions/vaginal-dryness/
Vaginal dryness,treatment,"If vaginal dryness is because of changes in your hormone levels, your GP can prescribe you low dose oestrogen. This can come as a cream or a pessary (a type of medicine that is inserted into your vagina).

Types of HRT",https://www2.hse.ie/conditions/vaginal-dryness/#treatment-for-vaginal-dryness,/conditions/vaginal-dryness/
Vaginal mesh implants,what_is_vaginal_mesh,"Vaginal mesh is a type of surgical mesh. This is a net-like material used to support tissues that are weakened or damaged. For example, surgical mesh is used in hernia repair.

The mesh is usually made from a type of non-absorbable plastic and is meant to be a permanent implant.",https://www2.hse.ie/conditions/vaginal-mesh-implants/#what-is-vaginal-mesh,/conditions/vaginal-mesh-implants/
Vaginal mesh implants,pause_on_vaginal_mesh_surgery,"Vaginal mesh is approved by regulatory authorities. But in 2017 a group of women reported complications after having the surgery. Most of the problems came from the mesh eroding (wearing) through pelvic tissue.

Ireland’s chief medical officer published a report on the use of vaginal mesh implants. The HSE paused vaginal mesh surgery in 2018.

We will update this information if or when the surgery can start again.

Pause on vaginal mesh implants",https://www2.hse.ie/conditions/vaginal-mesh-implants/#pause-on-vaginal-mesh-surgery,/conditions/vaginal-mesh-implants/
Vaginal mesh implants,what_vaginal_mesh_implants_are_used_for,"Vaginal mesh has been used to treat 2 conditions in women:

- stress urinary incontinence
- pelvic organ prolapse

Your doctor inserts the mesh through your vagina (transvaginal) or abdomen (transabdominal).",https://www2.hse.ie/conditions/vaginal-mesh-implants/#what-vaginal-mesh-implants-are-used-for,/conditions/vaginal-mesh-implants/
Vaginal mesh implants,stress_urinary_incontinence,"Stress urinary incontinence is where you leak urine when you cough, laugh, sneeze or exercise. It affects about 1 in 5 women. It can happen at any age, but is more common in women over 50.

Stress incontinence usually happens if your pelvic floor muscles are weak or damaged. Other muscles at the opening of your bladder may also be weak. These are called the urethral sphincters. Pelvic floor muscles and urethral sphincters control your bladder.

Stress incontinence and ways to treat it

Mesh surgery and stress incontinence
Your doctor inserts a strip of mesh (implant) to help support your urethra. This takes pressure off your pelvic floor, sphincter muscles and bladder, and stops leaking. The urethra is the tube that carries urine out of your body.

Your doctor inserts a strip of mesh (implant) to help support your urethra. This takes pressure off your pelvic floor, sphincter muscles and bladder, and stops leaking. The urethra is the tube that carries urine out of your body.",https://www2.hse.ie/conditions/vaginal-mesh-implants/#stress-urinary-incontinence,/conditions/vaginal-mesh-implants/
Vaginal mesh implants,pelvic_organ_prolapse,"Pelvic organ prolapse is when your pelvic organs (uterus, bladder or rectum) move out of their normal position. They press against the walls of your vagina. Sometimes you can feel or see a bulge coming out of your vagina.

There are different ways of treating pelvic organ prolapse.

These include non-surgical options such as:

- pelvic floor exercises
- hormone treatment
- vaginal pessaries

Your doctor may talk to you about surgery if other options do not work or your prolapse is severe.

Mesh surgery and pelvic organ prolapse
Vaginal mesh surgery for pelvic organ prolapse is where your doctor uses a mesh implant to reinforce weak tissues in the vaginal wall. Over time, the tissue grows into the pores of the mesh, giving more support.
Pelvic organ prolapse and ways to treat it

Vaginal mesh surgery for pelvic organ prolapse is where your doctor uses a mesh implant to reinforce weak tissues in the vaginal wall. Over time, the tissue grows into the pores of the mesh, giving more support.

Pelvic organ prolapse and ways to treat it",https://www2.hse.ie/conditions/vaginal-mesh-implants/#pelvic-organ-prolapse,/conditions/vaginal-mesh-implants/
Vaginal mesh implants,alternative_treatments_to_mesh_surgery,"Vaginal mesh implant surgery is not currently available in Ireland. It may become available again.

Other treatment options are available.

These include:

- pelvic floor exercises
- pessaries
- bladder training
- surgery with tissue slings",https://www2.hse.ie/conditions/vaginal-mesh-implants/#alternative-treatments-to-mesh-surgery,/conditions/vaginal-mesh-implants/
Vaginal mesh implants,if_you_want_to_have_mesh_surgery,"Your doctor may talk to you about mesh surgery if other options have not worked or your condition is very bad.

If you are waiting for mesh surgery, there are things you can do to ease symptoms while you wait .",https://www2.hse.ie/conditions/vaginal-mesh-implants/#if-you-want-to-have-mesh-surgery,/conditions/vaginal-mesh-implants/
Vaginal mesh implants,complications_after_vaginal_mesh_surgery,"Complications from mesh surgery include infection, bleeding and injury to organs. Symptoms can range from mild to severe.

If you have complications or you are worried about complications, you can:

- go to your GP
- contact the consultant who did the surgery
- email the hospital group where you had the surgery

Complications from vaginal mesh implants",https://www2.hse.ie/conditions/vaginal-mesh-implants/#complications-after-vaginal-mesh-surgery,/conditions/vaginal-mesh-implants/
Vaginal thrush,symptoms,"Symptoms of vaginal thrush in women include:

- thick, white vaginal discharge (often like cottage cheese), which does not usually smell
- red, cracked and inflamed skin on your vagina and vulva
- pain when you pee
- pain during sex",https://www2.hse.ie/conditions/vaginal-thrush/#symptoms,/conditions/vaginal-thrush/
Vaginal thrush,thrush_in_other_areas,"Thrush can affect other areas of your skin, such as your armpits, groin and between your fingers.

This usually causes a red, itchy or painful rash that scales over with white or yellow discharge. The rash may not be so obvious on brown or black skin.

Sometimes thrush causes no symptoms at all.",https://www2.hse.ie/conditions/vaginal-thrush/#thrush-in-other-areas,/conditions/vaginal-thrush/
Vaginal thrush,how_a_pharmacist_can_help_with_thrush,"You can buy some antifungal creams and pessaries from a pharmacist without a prescription.

Ask your pharmacist to recommend the best treatment for you. It's OK to ask to speak with them in a private area if you prefer.

A pharmacist can also prescribe antifungal capsules and tablets, through the Common Conditions Service . There is a charge for this consultation and treatment service.

Do not use antifungal medicine more than twice in 6 months without speaking to a pharmacist or GP.

If thrush keeps coming back your pharmacist may advise you to see your GP.",https://www2.hse.ie/conditions/vaginal-thrush/#how-a-pharmacist-can-help-with-thrush,/conditions/vaginal-thrush/
Vaginal thrush,how_a_gp_can_help_with_thrush,"The GP will want to confirm it's thrush and rule out other infections.

They will ask you about your symptoms.

If it's not clear it's thrush or if you have thrush that keeps coming back:

- a GP or nurse may look at your vagina or skin and take a sample
- they might use a speculum - a device that is put into your vagina to open your cervix
- the sample will be sent to a lab to be tested

This test does not usually hurt. But it can be uncomfortable.",https://www2.hse.ie/conditions/vaginal-thrush/#how-a-gp-can-help-with-thrush,/conditions/vaginal-thrush/
Vaginal thrush,treatment,"You'll usually need antifungal medicine to get rid of thrush.

This can be a:

- capsule or tablet you take
- tablet or soft vaginal capsule you insert into your vagina (pessary)
- cream to relieve the irritation

Thrush should clear up within 7 to 14 days of starting treatment.

You do not need to treat partners unless they have symptoms.

Thrush that comes back
You might need to take treatment for longer (up to 6 months) if you keep getting thrush. For example, if you get it more than 4 times in 12 months.
Before you begin treatment, a GP can help identify if something is causing your thrush, for example your period or sex.
They'll recommend how often you should use treatment.

You might need to take treatment for longer (up to 6 months) if you keep getting thrush. For example, if you get it more than 4 times in 12 months.

Before you begin treatment, a GP can help identify if something is causing your thrush, for example your period or sex.

They'll recommend how often you should use treatment.",https://www2.hse.ie/conditions/vaginal-thrush/#treatment,/conditions/vaginal-thrush/
Vaginal thrush,things_you_can_do,There are things you can do to ease thrush and stop it coming back.,https://www2.hse.ie/conditions/vaginal-thrush/#things-you-can-do,/conditions/vaginal-thrush/
